tweet_id,text,airline_sentiment
568101393111891968,can you tweet me the cancelled flight chng fee for a flight or can i rebook under one of your affiliates if so who are afiliates,average
568100257931747328,has the most incredible customer service i ve ever experienced so refreshing,good
568100090390425600,now when will we see virginamerica come to philadelphia phl,average
568095440517754881,am i dreaming did you really just open up a route between dallas and austin and does this mean houston might be next,good
568093957080551424,omg finally,good
568088472772157440,to start xweekly a flights from to dallas austin on apr avgeek,average
568086068328681473,nice to see you expanding in texas but don t forget about us here in sandiego i would love to see more flights out of here,average
568083179023650818,kinda sucked my earphone jack didn t work on my flight they may want to look into that for future passengers,negative
568079278505463808,very poor experience first computer problem now seat malfunction stuck missing meeting in san diego,negative
568068513224654848,to battle on route via,average
568068214325784576,thankyou the dal aus route makes my day,good
568064123621093377,awesome deals dal aus for only each way,good
568061922265804802,i miss the nerdbird in san jose,average
568059129601724416,love it taking on in their backyard consumers win when biz competes,good
568058610296565760,is flying from love to austin now that is most excellent news,good
568054702635483136,can we make every vx plane with nerdbird why should austin be the only one getting nerd love,average
568053134439788546,please add more frequency to pdx portland,average
568050777744379904,congrats vx on the new route,good
568017135236022273,i tried that you offered to charge me an additional k for a new ticket or be stranded until thurs st time last time,worse
568011935347838977,can u help with flights to get a y old battling cancer who needs treatment in,average
567972416846217216,never had a bad experience before but this one took the cake now extortion for carry on items as well,negative
567972174398689280,had to spend hours worrying that items in carryon would be broken stolen since i couldn t carry them on plane or lock bag,negative
567971836321009664,all of group e was told there was no more room in the bins when i got on the plane was room for at least bags in my row,negative
